frame,speed_px_s,speed_kmh,speed_mph,center_x,center_y
1147,0.0,0.0,0.0,251.0,1007.0
1148,0.0,0.0,0.0,251.0,1007.0
1149,0.0,0.0,0.0,251.0,1007.0
1150,0.0,0.0,0.0,251.0,1007.0
1151,0.0,0.0,0.0,251.0,1007.0
1152,0.0,0.0,0.0,251.0,1007.0
1153,0.0,0.0,0.0,251.0,1007.0
1154,0.0,0.0,0.0,251.0,1007.0
1155,0.0,0.0,0.0,251.0,1007.0
1156,0.0,0.0,0.0,251.0,1007.0
1157,0.0,0.0,0.0,251.0,1007.0
1158,0.0,0.0,0.0,251.0,1007.0
1159,0.0,0.0,0.0,251.0,1007.0
1160,0.0,0.0,0.0,251.0,1007.0
1161,7743.23734578046,27875.654444809654,17321.123278025818,377.0,1035.5
1162,0.0,0.0,0.0,377.0,1035.5
1163,0.0,0.0,0.0,377.0,1035.5
1164,0.0,0.0,0.0,377.0,1035.5
1165,0.0,0.0,0.0,377.0,1035.5
1166,0.0,0.0,0.0,377.0,1035.5
1167,0.0,0.0,0.0,377.0,1035.5
1168,0.0,0.0,0.0,377.0,1035.5
1169,0.0,0.0,0.0,377.0,1035.5
1170,0.0,0.0,0.0,377.0,1035.5
1171,0.0,0.0,0.0,377.0,1035.5
1172,0.0,0.0,0.0,377.0,1035.5
1173,0.0,0.0,0.0,377.0,1035.5
1174,0.0,0.0,0.0,377.0,1035.5
1175,0.0,0.0,0.0,377.0,1035.5
1176,0.0,0.0,0.0,377.0,1035.5
1177,0.0,0.0,0.0,377.0,1035.5
1178,0.0,0.0,0.0,377.0,1035.5
1179,0.0,0.0,0.0,377.0,1035.5
1180,0.0,0.0,0.0,377.0,1035.5
1181,0.0,0.0,0.0,377.0,1035.5
1182,0.0,0.0,0.0,377.0,1035.5
1183,0.0,0.0,0.0,377.0,1035.5
1184,0.0,0.0,0.0,377.0,1035.5
1185,0.0,0.0,0.0,377.0,1035.5
1186,0.0,0.0,0.0,377.0,1035.5
1187,0.0,0.0,0.0,377.0,1035.5
1188,0.0,0.0,0.0,377.0,1035.5
1189,0.0,0.0,0.0,377.0,1035.5
1190,0.0,0.0,0.0,377.0,1035.5
1191,0.0,0.0,0.0,377.0,1035.5
1192,0.0,0.0,0.0,377.0,1035.5
1193,0.0,0.0,0.0,377.0,1035.5
1194,0.0,0.0,0.0,377.0,1035.5
1195,0.0,0.0,0.0,377.0,1035.5
1196,0.0,0.0,0.0,377.0,1035.5
1197,0.0,0.0,0.0,377.0,1035.5
1198,0.0,0.0,0.0,377.0,1035.5
1199,0.0,0.0,0.0,377.0,1035.5
1200,0.0,0.0,0.0,377.0,1035.5
1201,0.0,0.0,0.0,377.0,1035.5
1202,0.0,0.0,0.0,377.0,1035.5
1203,0.0,0.0,0.0,377.0,1035.5
1204,0.0,0.0,0.0,377.0,1035.5
1205,0.0,0.0,0.0,377.0,1035.5
1206,0.0,0.0,0.0,377.0,1035.5
1207,0.0,0.0,0.0,377.0,1035.5
1208,0.0,0.0,0.0,377.0,1035.5
1209,0.0,0.0,0.0,377.0,1035.5
1210,0.0,0.0,0.0,377.0,1035.5
1211,0.0,0.0,0.0,377.0,1035.5
1212,0.0,0.0,0.0,377.0,1035.5
1213,0.0,0.0,0.0,377.0,1035.5
1214,0.0,0.0,0.0,377.0,1035.5
1215,0.0,0.0,0.0,377.0,1035.5
1216,0.0,0.0,0.0,377.0,1035.5
1217,0.0,0.0,0.0,377.0,1035.5
1218,0.0,0.0,0.0,377.0,1035.5
1219,0.0,0.0,0.0,377.0,1035.5
1220,0.0,0.0,0.0,377.0,1035.5
1221,0.0,0.0,0.0,377.0,1035.5
1222,0.0,0.0,0.0,377.0,1035.5
1223,0.0,0.0,0.0,377.0,1035.5
1224,0.0,0.0,0.0,377.0,1035.5
1225,0.0,0.0,0.0,377.0,1035.5
1226,0.0,0.0,0.0,377.0,1035.5
1227,0.0,0.0,0.0,377.0,1035.5
1228,0.0,0.0,0.0,377.0,1035.5
1229,0.0,0.0,0.0,377.0,1035.5
1230,0.0,0.0,0.0,377.0,1035.5
1231,0.0,0.0,0.0,377.0,1035.5
1232,0.0,0.0,0.0,377.0,1035.5
1233,0.0,0.0,0.0,377.0,1035.5
1234,0.0,0.0,0.0,377.0,1035.5
1235,0.0,0.0,0.0,377.0,1035.5
1236,0.0,0.0,0.0,377.0,1035.5
1237,0.0,0.0,0.0,377.0,1035.5
1238,0.0,0.0,0.0,377.0,1035.5
1239,0.0,0.0,0.0,377.0,1035.5
1240,0.0,0.0,0.0,377.0,1035.5
1241,0.0,0.0,0.0,377.0,1035.5
1242,0.0,0.0,0.0,377.0,1035.5
1243,0.0,0.0,0.0,377.0,1035.5
1244,0.0,0.0,0.0,377.0,1035.5
1245,0.0,0.0,0.0,377.0,1035.5
1246,0.0,0.0,0.0,377.0,1035.5
1247,0.0,0.0,0.0,377.0,1035.5
1248,0.0,0.0,0.0,377.0,1035.5
1249,0.0,0.0,0.0,377.0,1035.5
1250,0.0,0.0,0.0,377.0,1035.5
1251,0.0,0.0,0.0,377.0,1035.5
1252,0.0,0.0,0.0,377.0,1035.5
1253,0.0,0.0,0.0,377.0,1035.5
1254,0.0,0.0,0.0,377.0,1035.5
1255,0.0,0.0,0.0,377.0,1035.5
1256,0.0,0.0,0.0,377.0,1035.5
1257,0.0,0.0,0.0,377.0,1035.5
1258,0.0,0.0,0.0,377.0,1035.5
1259,0.0,0.0,0.0,377.0,1035.5
1260,0.0,0.0,0.0,377.0,1035.5
1261,0.0,0.0,0.0,377.0,1035.5
1262,0.0,0.0,0.0,377.0,1035.5
1263,0.0,0.0,0.0,377.0,1035.5
1264,0.0,0.0,0.0,377.0,1035.5
1265,0.0,0.0,0.0,377.0,1035.5
1266,0.0,0.0,0.0,377.0,1035.5
1267,0.0,0.0,0.0,377.0,1035.5
1268,0.0,0.0,0.0,377.0,1035.5
1269,0.0,0.0,0.0,377.0,1035.5
1270,0.0,0.0,0.0,377.0,1035.5
1271,0.0,0.0,0.0,377.0,1035.5
1272,0.0,0.0,0.0,377.0,1035.5
1273,0.0,0.0,0.0,377.0,1035.5
1274,0.0,0.0,0.0,377.0,1035.5
1275,0.0,0.0,0.0,377.0,1035.5
1276,0.0,0.0,0.0,377.0,1035.5
1277,0.0,0.0,0.0,377.0,1035.5
1278,0.0,0.0,0.0,377.0,1035.5
1279,0.0,0.0,0.0,377.0,1035.5
1280,0.0,0.0,0.0,377.0,1035.5
1281,0.0,0.0,0.0,377.0,1035.5
1282,0.0,0.0,0.0,377.0,1035.5
1283,0.0,0.0,0.0,377.0,1035.5
1284,0.0,0.0,0.0,377.0,1035.5
1285,0.0,0.0,0.0,377.0,1035.5
1286,0.0,0.0,0.0,377.0,1035.5
1287,0.0,0.0,0.0,377.0,1035.5
1288,0.0,0.0,0.0,377.0,1035.5
1289,0.0,0.0,0.0,377.0,1035.5
1290,0.0,0.0,0.0,377.0,1035.5
1291,0.0,0.0,0.0,377.0,1035.5
1292,0.0,0.0,0.0,377.0,1035.5
1293,0.0,0.0,0.0,377.0,1035.5
1294,0.0,0.0,0.0,377.0,1035.5
1295,0.0,0.0,0.0,377.0,1035.5
1296,0.0,0.0,0.0,377.0,1035.5
1297,0.0,0.0,0.0,377.0,1035.5
1298,0.0,0.0,0.0,377.0,1035.5
1299,0.0,0.0,0.0,377.0,1035.5
1300,0.0,0.0,0.0,377.0,1035.5
1301,0.0,0.0,0.0,377.0,1035.5
1302,0.0,0.0,0.0,377.0,1035.5
1303,0.0,0.0,0.0,377.0,1035.5
1304,0.0,0.0,0.0,377.0,1035.5
1305,0.0,0.0,0.0,377.0,1035.5
1306,0.0,0.0,0.0,377.0,1035.5
1307,0.0,0.0,0.0,377.0,1035.5
1308,0.0,0.0,0.0,377.0,1035.5
1309,0.0,0.0,0.0,377.0,1035.5
1310,0.0,0.0,0.0,377.0,1035.5
1311,0.0,0.0,0.0,377.0,1035.5
1312,0.0,0.0,0.0,377.0,1035.5
1313,0.0,0.0,0.0,377.0,1035.5
1314,0.0,0.0,0.0,377.0,1035.5
1315,0.0,0.0,0.0,377.0,1035.5
1316,0.0,0.0,0.0,377.0,1035.5
1317,0.0,0.0,0.0,377.0,1035.5
1318,0.0,0.0,0.0,377.0,1035.5
1319,0.0,0.0,0.0,377.0,1035.5
1320,0.0,0.0,0.0,377.0,1035.5
1321,0.0,0.0,0.0,377.0,1035.5
1322,0.0,0.0,0.0,377.0,1035.5
1323,0.0,0.0,0.0,377.0,1035.5
1324,0.0,0.0,0.0,377.0,1035.5
1325,0.0,0.0,0.0,377.0,1035.5
1326,0.0,0.0,0.0,377.0,1035.5
1327,0.0,0.0,0.0,377.0,1035.5
1328,0.0,0.0,0.0,377.0,1035.5
1329,0.0,0.0,0.0,377.0,1035.5
1330,0.0,0.0,0.0,377.0,1035.5
1331,0.0,0.0,0.0,377.0,1035.5
1332,0.0,0.0,0.0,377.0,1035.5
1333,0.0,0.0,0.0,377.0,1035.5
1334,0.0,0.0,0.0,377.0,1035.5
1335,0.0,0.0,0.0,377.0,1035.5
1336,0.0,0.0,0.0,377.0,1035.5
1337,0.0,0.0,0.0,377.0,1035.5
1338,0.0,0.0,0.0,377.0,1035.5
1339,0.0,0.0,0.0,377.0,1035.5
1340,0.0,0.0,0.0,377.0,1035.5
1341,0.0,0.0,0.0,377.0,1035.5
1342,0.0,0.0,0.0,377.0,1035.5
1343,0.0,0.0,0.0,377.0,1035.5
1344,0.0,0.0,0.0,377.0,1035.5
1345,0.0,0.0,0.0,377.0,1035.5
1346,0.0,0.0,0.0,377.0,1035.5
1347,0.0,0.0,0.0,377.0,1035.5
1348,0.0,0.0,0.0,377.0,1035.5
1349,0.0,0.0,0.0,377.0,1035.5
1350,0.0,0.0,0.0,377.0,1035.5
1351,0.0,0.0,0.0,377.0,1035.5
1352,0.0,0.0,0.0,377.0,1035.5
1353,0.0,0.0,0.0,377.0,1035.5
1354,0.0,0.0,0.0,377.0,1035.5
1355,0.0,0.0,0.0,377.0,1035.5
1356,0.0,0.0,0.0,377.0,1035.5
1357,0.0,0.0,0.0,377.0,1035.5
1358,0.0,0.0,0.0,377.0,1035.5
1359,0.0,0.0,0.0,377.0,1035.5
1360,0.0,0.0,0.0,377.0,1035.5
1361,0.0,0.0,0.0,377.0,1035.5
1362,0.0,0.0,0.0,377.0,1035.5
1363,0.0,0.0,0.0,377.0,1035.5
1364,0.0,0.0,0.0,377.0,1035.5
1365,0.0,0.0,0.0,377.0,1035.5
1366,0.0,0.0,0.0,377.0,1035.5
1367,0.0,0.0,0.0,377.0,1035.5
1368,0.0,0.0,0.0,377.0,1035.5
1369,0.0,0.0,0.0,377.0,1035.5
1370,0.0,0.0,0.0,377.0,1035.5
1371,0.0,0.0,0.0,377.0,1035.5
1372,0.0,0.0,0.0,377.0,1035.5
1373,0.0,0.0,0.0,377.0,1035.5
1374,0.0,0.0,0.0,377.0,1035.5
1375,0.0,0.0,0.0,377.0,1035.5
1376,0.0,0.0,0.0,377.0,1035.5
1377,0.0,0.0,0.0,377.0,1035.5
1378,0.0,0.0,0.0,377.0,1035.5
1379,0.0,0.0,0.0,377.0,1035.5
1380,0.0,0.0,0.0,377.0,1035.5
1381,0.0,0.0,0.0,377.0,1035.5
1382,0.0,0.0,0.0,377.0,1035.5
1383,0.0,0.0,0.0,377.0,1035.5
1384,0.0,0.0,0.0,377.0,1035.5
1385,0.0,0.0,0.0,377.0,1035.5
1386,0.0,0.0,0.0,377.0,1035.5
1387,0.0,0.0,0.0,377.0,1035.5
1388,0.0,0.0,0.0,377.0,1035.5
1389,0.0,0.0,0.0,377.0,1035.5
1390,0.0,0.0,0.0,377.0,1035.5
1391,0.0,0.0,0.0,377.0,1035.5
1392,0.0,0.0,0.0,377.0,1035.5
1393,0.0,0.0,0.0,377.0,1035.5
1394,0.0,0.0,0.0,377.0,1035.5
1395,0.0,0.0,0.0,377.0,1035.5
1396,0.0,0.0,0.0,377.0,1035.5
1397,0.0,0.0,0.0,377.0,1035.5
1398,0.0,0.0,0.0,377.0,1035.5
1399,0.0,0.0,0.0,377.0,1035.5
1400,0.0,0.0,0.0,377.0,1035.5
1401,0.0,0.0,0.0,377.0,1035.5
1402,0.0,0.0,0.0,377.0,1035.5
1403,0.0,0.0,0.0,377.0,1035.5
1404,0.0,0.0,0.0,377.0,1035.5
1405,0.0,0.0,0.0,377.0,1035.5
1406,0.0,0.0,0.0,377.0,1035.5
1407,0.0,0.0,0.0,377.0,1035.5
1408,0.0,0.0,0.0,377.0,1035.5
1409,0.0,0.0,0.0,377.0,1035.5
1410,0.0,0.0,0.0,377.0,1035.5
1411,0.0,0.0,0.0,377.0,1035.5
1412,0.0,0.0,0.0,377.0,1035.5
1413,0.0,0.0,0.0,377.0,1035.5
1414,0.0,0.0,0.0,377.0,1035.5
1415,0.0,0.0,0.0,377.0,1035.5
1416,0.0,0.0,0.0,377.0,1035.5
1417,0.0,0.0,0.0,377.0,1035.5
1418,0.0,0.0,0.0,377.0,1035.5
1419,0.0,0.0,0.0,377.0,1035.5
1420,0.0,0.0,0.0,377.0,1035.5
1421,0.0,0.0,0.0,377.0,1035.5
1422,0.0,0.0,0.0,377.0,1035.5
1423,0.0,0.0,0.0,377.0,1035.5
1424,0.0,0.0,0.0,377.0,1035.5
1425,0.0,0.0,0.0,377.0,1035.5
1426,0.0,0.0,0.0,377.0,1035.5
1427,0.0,0.0,0.0,377.0,1035.5
1428,0.0,0.0,0.0,377.0,1035.5
1429,0.0,0.0,0.0,377.0,1035.5
1430,0.0,0.0,0.0,377.0,1035.5
1431,0.0,0.0,0.0,377.0,1035.5
1432,0.0,0.0,0.0,377.0,1035.5
1433,0.0,0.0,0.0,377.0,1035.5
1434,0.0,0.0,0.0,377.0,1035.5
1435,0.0,0.0,0.0,377.0,1035.5
1436,0.0,0.0,0.0,377.0,1035.5
1437,0.0,0.0,0.0,377.0,1035.5
1438,0.0,0.0,0.0,377.0,1035.5
1439,0.0,0.0,0.0,377.0,1035.5
1440,0.0,0.0,0.0,377.0,1035.5
1441,0.0,0.0,0.0,377.0,1035.5
1442,0.0,0.0,0.0,377.0,1035.5
1443,0.0,0.0,0.0,377.0,1035.5
1444,0.0,0.0,0.0,377.0,1035.5
1445,0.0,0.0,0.0,377.0,1035.5
1446,0.0,0.0,0.0,377.0,1035.5
1447,0.0,0.0,0.0,377.0,1035.5
1448,0.0,0.0,0.0,377.0,1035.5
1449,0.0,0.0,0.0,377.0,1035.5
1450,0.0,0.0,0.0,377.0,1035.5
1451,0.0,0.0,0.0,377.0,1035.5
1452,0.0,0.0,0.0,377.0,1035.5
1453,0.0,0.0,0.0,377.0,1035.5
1454,0.0,0.0,0.0,377.0,1035.5
1455,0.0,0.0,0.0,377.0,1035.5
1456,0.0,0.0,0.0,377.0,1035.5
1457,0.0,0.0,0.0,377.0,1035.5
1458,0.0,0.0,0.0,377.0,1035.5
1459,0.0,0.0,0.0,377.0,1035.5
1460,0.0,0.0,0.0,377.0,1035.5
1461,0.0,0.0,0.0,377.0,1035.5
1462,0.0,0.0,0.0,377.0,1035.5
1463,0.0,0.0,0.0,377.0,1035.5
1464,0.0,0.0,0.0,377.0,1035.5
1465,0.0,0.0,0.0,377.0,1035.5
1466,0.0,0.0,0.0,377.0,1035.5
1467,0.0,0.0,0.0,377.0,1035.5
1468,0.0,0.0,0.0,377.0,1035.5
1469,0.0,0.0,0.0,377.0,1035.5
1470,0.0,0.0,0.0,377.0,1035.5
1471,0.0,0.0,0.0,377.0,1035.5
1472,0.0,0.0,0.0,377.0,1035.5
1473,0.0,0.0,0.0,377.0,1035.5
1474,0.0,0.0,0.0,377.0,1035.5
1475,0.0,0.0,0.0,377.0,1035.5
1476,0.0,0.0,0.0,377.0,1035.5
1477,0.0,0.0,0.0,377.0,1035.5
1478,0.0,0.0,0.0,377.0,1035.5
1479,0.0,0.0,0.0,377.0,1035.5
1480,0.0,0.0,0.0,377.0,1035.5
1481,0.0,0.0,0.0,377.0,1035.5
1482,0.0,0.0,0.0,377.0,1035.5
1483,0.0,0.0,0.0,377.0,1035.5
1484,0.0,0.0,0.0,377.0,1035.5
1485,0.0,0.0,0.0,377.0,1035.5
1486,0.0,0.0,0.0,377.0,1035.5
1487,0.0,0.0,0.0,377.0,1035.5
1488,0.0,0.0,0.0,377.0,1035.5
1489,0.0,0.0,0.0,377.0,1035.5
1490,0.0,0.0,0.0,377.0,1035.5
1491,19343.210856208396,69635.55908235023,43269.51698255904,440.0,719.0
1492,0.0,0.0,0.0,440.0,719.0
1493,0.0,0.0,0.0,440.0,719.0
1494,0.0,0.0,0.0,440.0,719.0
1495,0.0,0.0,0.0,440.0,719.0
1496,0.0,0.0,0.0,440.0,719.0
1497,0.0,0.0,0.0,440.0,719.0
1498,0.0,0.0,0.0,440.0,719.0
1499,0.0,0.0,0.0,440.0,719.0
1500,0.0,0.0,0.0,440.0,719.0
1501,0.0,0.0,0.0,440.0,719.0
1502,0.0,0.0,0.0,440.0,719.0
1503,0.0,0.0,0.0,440.0,719.0
1504,0.0,0.0,0.0,440.0,719.0
1505,0.0,0.0,0.0,440.0,719.0
1506,0.0,0.0,0.0,440.0,719.0
1507,0.0,0.0,0.0,440.0,719.0
1508,0.0,0.0,0.0,440.0,719.0
1509,0.0,0.0,0.0,440.0,719.0
1510,0.0,0.0,0.0,440.0,719.0
1511,0.0,0.0,0.0,440.0,719.0
1512,0.0,0.0,0.0,440.0,719.0
1513,0.0,0.0,0.0,440.0,719.0
1514,0.0,0.0,0.0,440.0,719.0
1515,0.0,0.0,0.0,440.0,719.0
1516,0.0,0.0,0.0,440.0,719.0
1517,0.0,0.0,0.0,440.0,719.0
1518,0.0,0.0,0.0,440.0,719.0
1519,0.0,0.0,0.0,440.0,719.0
1520,0.0,0.0,0.0,440.0,719.0
1521,0.0,0.0,0.0,440.0,719.0
1522,0.0,0.0,0.0,440.0,719.0
1523,0.0,0.0,0.0,440.0,719.0
1524,0.0,0.0,0.0,440.0,719.0
1525,0.0,0.0,0.0,440.0,719.0
1526,0.0,0.0,0.0,440.0,719.0
1527,0.0,0.0,0.0,440.0,719.0
1528,0.0,0.0,0.0,440.0,719.0
1529,0.0,0.0,0.0,440.0,719.0
1530,0.0,0.0,0.0,440.0,719.0
1531,0.0,0.0,0.0,440.0,719.0
1532,0.0,0.0,0.0,440.0,719.0
1533,0.0,0.0,0.0,440.0,719.0
1534,0.0,0.0,0.0,440.0,719.0
1535,0.0,0.0,0.0,440.0,719.0
1536,0.0,0.0,0.0,440.0,719.0
1537,0.0,0.0,0.0,440.0,719.0
1538,0.0,0.0,0.0,440.0,719.0
1539,0.0,0.0,0.0,440.0,719.0
1540,0.0,0.0,0.0,440.0,719.0
1541,0.0,0.0,0.0,440.0,719.0
1542,0.0,0.0,0.0,440.0,719.0
1543,0.0,0.0,0.0,440.0,719.0
1544,0.0,0.0,0.0,440.0,719.0
1545,0.0,0.0,0.0,440.0,719.0
1546,0.0,0.0,0.0,440.0,719.0
1547,0.0,0.0,0.0,440.0,719.0
1548,0.0,0.0,0.0,440.0,719.0
1549,0.0,0.0,0.0,440.0,719.0
1550,0.0,0.0,0.0,440.0,719.0
1551,0.0,0.0,0.0,440.0,719.0
1552,0.0,0.0,0.0,440.0,719.0
1553,0.0,0.0,0.0,440.0,719.0
1554,0.0,0.0,0.0,440.0,719.0
1555,0.0,0.0,0.0,440.0,719.0
1556,0.0,0.0,0.0,440.0,719.0
1557,0.0,0.0,0.0,440.0,719.0
1558,0.0,0.0,0.0,440.0,719.0
1559,0.0,0.0,0.0,440.0,719.0
1560,0.0,0.0,0.0,440.0,719.0
1561,0.0,0.0,0.0,440.0,719.0
1562,0.0,0.0,0.0,440.0,719.0
1563,0.0,0.0,0.0,440.0,719.0
1564,0.0,0.0,0.0,440.0,719.0
1565,0.0,0.0,0.0,440.0,719.0
1566,0.0,0.0,0.0,440.0,719.0
1567,0.0,0.0,0.0,440.0,719.0
1568,0.0,0.0,0.0,440.0,719.0
1569,0.0,0.0,0.0,440.0,719.0
1570,0.0,0.0,0.0,440.0,719.0
1571,0.0,0.0,0.0,440.0,719.0
1572,0.0,0.0,0.0,440.0,719.0
1573,0.0,0.0,0.0,440.0,719.0
1574,0.0,0.0,0.0,440.0,719.0
1575,0.0,0.0,0.0,440.0,719.0
1576,0.0,0.0,0.0,440.0,719.0
1577,0.0,0.0,0.0,440.0,719.0
1578,0.0,0.0,0.0,440.0,719.0
1579,0.0,0.0,0.0,440.0,719.0
1580,0.0,0.0,0.0,440.0,719.0
1581,0.0,0.0,0.0,440.0,719.0
1582,0.0,0.0,0.0,440.0,719.0
1583,0.0,0.0,0.0,440.0,719.0
1584,0.0,0.0,0.0,440.0,719.0
1585,0.0,0.0,0.0,440.0,719.0
1586,0.0,0.0,0.0,440.0,719.0
1587,0.0,0.0,0.0,440.0,719.0
1588,0.0,0.0,0.0,440.0,719.0
1589,0.0,0.0,0.0,440.0,719.0
1590,0.0,0.0,0.0,440.0,719.0
1591,0.0,0.0,0.0,440.0,719.0
1592,0.0,0.0,0.0,440.0,719.0
1593,0.0,0.0,0.0,440.0,719.0
1594,0.0,0.0,0.0,440.0,719.0
1595,0.0,0.0,0.0,440.0,719.0
1596,0.0,0.0,0.0,440.0,719.0
1597,0.0,0.0,0.0,440.0,719.0
1598,0.0,0.0,0.0,440.0,719.0
1599,0.0,0.0,0.0,440.0,719.0
1600,0.0,0.0,0.0,440.0,719.0
1601,0.0,0.0,0.0,440.0,719.0
1602,0.0,0.0,0.0,440.0,719.0
1603,0.0,0.0,0.0,440.0,719.0
1604,0.0,0.0,0.0,440.0,719.0
1605,0.0,0.0,0.0,440.0,719.0
1606,0.0,0.0,0.0,440.0,719.0
1607,0.0,0.0,0.0,440.0,719.0
1608,0.0,0.0,0.0,440.0,719.0
1609,0.0,0.0,0.0,440.0,719.0
1610,0.0,0.0,0.0,440.0,719.0
1611,0.0,0.0,0.0,440.0,719.0
1612,0.0,0.0,0.0,440.0,719.0
1613,0.0,0.0,0.0,440.0,719.0
1614,0.0,0.0,0.0,440.0,719.0
1615,0.0,0.0,0.0,440.0,719.0
1616,0.0,0.0,0.0,440.0,719.0
1617,0.0,0.0,0.0,440.0,719.0
1618,0.0,0.0,0.0,440.0,719.0
1619,0.0,0.0,0.0,440.0,719.0
1620,0.0,0.0,0.0,440.0,719.0
1621,0.0,0.0,0.0,440.0,719.0
1622,0.0,0.0,0.0,440.0,719.0
1623,0.0,0.0,0.0,440.0,719.0
1624,0.0,0.0,0.0,440.0,719.0
1625,0.0,0.0,0.0,440.0,719.0
1626,0.0,0.0,0.0,440.0,719.0
1627,0.0,0.0,0.0,440.0,719.0
1628,0.0,0.0,0.0,440.0,719.0
1629,0.0,0.0,0.0,440.0,719.0
1630,0.0,0.0,0.0,440.0,719.0
1631,0.0,0.0,0.0,440.0,719.0
1632,0.0,0.0,0.0,440.0,719.0
1633,0.0,0.0,0.0,440.0,719.0
1634,0.0,0.0,0.0,440.0,719.0
1635,0.0,0.0,0.0,440.0,719.0
1636,0.0,0.0,0.0,440.0,719.0
1637,0.0,0.0,0.0,440.0,719.0
1638,0.0,0.0,0.0,440.0,719.0
1639,0.0,0.0,0.0,440.0,719.0
1640,0.0,0.0,0.0,440.0,719.0
1641,0.0,0.0,0.0,440.0,719.0
1642,0.0,0.0,0.0,440.0,719.0
1643,0.0,0.0,0.0,440.0,719.0
1644,0.0,0.0,0.0,440.0,719.0
1645,0.0,0.0,0.0,440.0,719.0
1646,0.0,0.0,0.0,440.0,719.0
1647,0.0,0.0,0.0,440.0,719.0
1648,0.0,0.0,0.0,440.0,719.0
1649,0.0,0.0,0.0,440.0,719.0
1650,0.0,0.0,0.0,440.0,719.0
1651,0.0,0.0,0.0,440.0,719.0
1652,0.0,0.0,0.0,440.0,719.0
1653,0.0,0.0,0.0,440.0,719.0
1654,0.0,0.0,0.0,440.0,719.0
1655,0.0,0.0,0.0,440.0,719.0
1656,0.0,0.0,0.0,440.0,719.0
1657,0.0,0.0,0.0,440.0,719.0
1658,0.0,0.0,0.0,440.0,719.0
1659,0.0,0.0,0.0,440.0,719.0
1660,0.0,0.0,0.0,440.0,719.0
1661,0.0,0.0,0.0,440.0,719.0
1662,0.0,0.0,0.0,440.0,719.0
1663,0.0,0.0,0.0,440.0,719.0
1664,0.0,0.0,0.0,440.0,719.0
1665,0.0,0.0,0.0,440.0,719.0
1666,0.0,0.0,0.0,440.0,719.0
1667,0.0,0.0,0.0,440.0,719.0
1668,0.0,0.0,0.0,440.0,719.0
1669,0.0,0.0,0.0,440.0,719.0
1670,0.0,0.0,0.0,440.0,719.0
1671,0.0,0.0,0.0,440.0,719.0
1672,0.0,0.0,0.0,440.0,719.0
1673,0.0,0.0,0.0,440.0,719.0
1674,0.0,0.0,0.0,440.0,719.0
1675,0.0,0.0,0.0,440.0,719.0
1676,0.0,0.0,0.0,440.0,719.0
1677,0.0,0.0,0.0,440.0,719.0
1678,0.0,0.0,0.0,440.0,719.0
1679,0.0,0.0,0.0,440.0,719.0
1680,0.0,0.0,0.0,440.0,719.0
1681,0.0,0.0,0.0,440.0,719.0
1682,0.0,0.0,0.0,440.0,719.0
1683,0.0,0.0,0.0,440.0,719.0
1684,0.0,0.0,0.0,440.0,719.0
1685,0.0,0.0,0.0,440.0,719.0
1686,0.0,0.0,0.0,440.0,719.0
1687,0.0,0.0,0.0,440.0,719.0
1688,0.0,0.0,0.0,440.0,719.0
1689,0.0,0.0,0.0,440.0,719.0
1690,0.0,0.0,0.0,440.0,719.0
1691,0.0,0.0,0.0,440.0,719.0
1692,0.0,0.0,0.0,440.0,719.0
1693,0.0,0.0,0.0,440.0,719.0
1694,0.0,0.0,0.0,440.0,719.0
1695,0.0,0.0,0.0,440.0,719.0
1696,0.0,0.0,0.0,440.0,719.0
1697,0.0,0.0,0.0,440.0,719.0
1698,0.0,0.0,0.0,440.0,719.0
1699,0.0,0.0,0.0,440.0,719.0
1700,0.0,0.0,0.0,440.0,719.0
1701,0.0,0.0,0.0,440.0,719.0
1702,0.0,0.0,0.0,440.0,719.0
1703,0.0,0.0,0.0,440.0,719.0
1704,0.0,0.0,0.0,440.0,719.0
1705,0.0,0.0,0.0,440.0,719.0
1706,0.0,0.0,0.0,440.0,719.0
1707,0.0,0.0,0.0,440.0,719.0
1708,0.0,0.0,0.0,440.0,719.0
1709,0.0,0.0,0.0,440.0,719.0
1710,0.0,0.0,0.0,440.0,719.0
1711,0.0,0.0,0.0,440.0,719.0
1712,0.0,0.0,0.0,440.0,719.0
1713,0.0,0.0,0.0,440.0,719.0
1714,0.0,0.0,0.0,440.0,719.0
1715,0.0,0.0,0.0,440.0,719.0
1716,0.0,0.0,0.0,440.0,719.0
1717,0.0,0.0,0.0,440.0,719.0
1718,0.0,0.0,0.0,440.0,719.0
1719,0.0,0.0,0.0,440.0,719.0
1720,0.0,0.0,0.0,440.0,719.0
1721,0.0,0.0,0.0,440.0,719.0
1722,0.0,0.0,0.0,440.0,719.0
1723,0.0,0.0,0.0,440.0,719.0
1724,0.0,0.0,0.0,440.0,719.0
1725,0.0,0.0,0.0,440.0,719.0
1726,0.0,0.0,0.0,440.0,719.0
1727,0.0,0.0,0.0,440.0,719.0
1728,0.0,0.0,0.0,440.0,719.0
1729,0.0,0.0,0.0,440.0,719.0
1730,0.0,0.0,0.0,440.0,719.0
1731,0.0,0.0,0.0,440.0,719.0
1732,0.0,0.0,0.0,440.0,719.0
1733,0.0,0.0,0.0,440.0,719.0
1734,0.0,0.0,0.0,440.0,719.0
1735,0.0,0.0,0.0,440.0,719.0
1736,0.0,0.0,0.0,440.0,719.0
1737,0.0,0.0,0.0,440.0,719.0
